bin_online,ent_coef,logp_mean,qw_mean,w_absmean,mu_absmean,w_frac_sat,log_std_mean,offline_p,run,task,group,seed,entropy_estimate,ratio_ge_gq,gq_norm
0,1.0,-17.249736309051514,248.46764755249023,0.5246834009885788,0.19890651106834406,0.10456194542348385,-0.17103327810764307,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,17.249736309051514,,
5000,1.0,-14.404481172561646,489.24922943115234,0.5416809767484665,0.3604189306497574,0.12496512942016125,-0.20329236611723897,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,14.404481172561646,,
10000,1.0,-12.445185422897339,619.0466003417969,0.5494304746389389,0.4401744827628135,0.1320103295147419,-0.24637435376644135,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.445185422897339,,
15000,1.0,-10.572256326675415,672.667236328125,0.5641253739595413,0.5031622797250748,0.147774837911129,-0.26517387852072716,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.572256326675415,,
20000,1.0,-10.01115345954895,738.2414398193359,0.5656338185071945,0.5194681584835052,0.1530761756002903,-0.2727324515581131,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.01115345954895,,
25000,1.0,-9.958848237991333,785.9718780517578,0.5650194585323334,0.5226209834218025,0.1514369510114193,-0.28106678277254105,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,9.958848237991333,,
30000,1.0,-10.177788925170898,812.7455078125,0.559380292892456,0.5134673774242401,0.14361049830913544,-0.2892608344554901,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.177788925170898,,
35000,1.0,-10.83560061454773,820.1724243164062,0.55474454164505,0.48503606766462326,0.138497494161129,-0.2894749045372009,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.83560061454773,,
40000,1.0,-10.61403489112854,808.4210662841797,0.5549633651971817,0.489903561770916,0.142403744161129,-0.29436174780130386,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.61403489112854,,
45000,1.0,-10.39579725265503,807.7048645019531,0.5618721395730972,0.5084764659404755,0.1498674713075161,-0.27648766338825226,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.39579725265503,,
50000,1.0,-11.018311023712158,809.701904296875,0.5522464215755463,0.4749038368463516,0.1394391842186451,-0.28744326531887054,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,11.018311023712158,,
55000,1.0,-10.795473337173462,790.0861053466797,0.5571233630180359,0.4893440455198288,0.1415666937828064,-0.2873157933354378,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.795473337173462,,
60000,1.0,-10.987148475646972,777.8282104492188,0.5544669985771179,0.47330031991004945,0.13808594644069672,-0.28362823128700254,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,10.987148475646972,,
65000,1.0,-11.652306079864502,766.1477966308594,0.5472553074359894,0.4497391805052757,0.133126400411129,-0.28122828155755997,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,11.652306079864502,,
70000,1.0,-11.842384815216064,750.7601470947266,0.5504787266254425,0.44115026295185084,0.1290457621216774,-0.27738606184720993,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,11.842384815216064,,
75000,1.0,-12.455415487289429,719.8582000732422,0.5442531704902649,0.42875611782073975,0.1292201541364193,-0.26860325038433075,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.455415487289429,,
80000,1.0,-12.98326063156128,720.2020568847656,0.5406427532434464,0.40581461787223816,0.12137277238070965,-0.2625671625137329,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.98326063156128,,
85000,1.0,-12.757829189300537,712.0060272216797,0.5443328022956848,0.41504427045583725,0.1269182525575161,-0.25801505148410797,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.757829189300537,,
90000,1.0,-12.681520652770995,718.00927734375,0.545368230342865,0.4145155370235443,0.12569755166769028,-0.2632879436016083,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.681520652770995,,
95000,1.0,-12.545538902282715,723.5138549804688,0.5440138280391693,0.4254852905869484,0.1259068138897419,-0.26528395712375635,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.545538902282715,,
100000,1.0,-13.069844484329224,722.8817901611328,0.5396245867013931,0.40744440257549286,0.12098912335932255,-0.26252080500125885,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,13.069844484329224,,
105000,1.0,-12.439245700836182,702.1518402099609,0.5459973961114883,0.4242826774716377,0.1233956553041935,-0.26829786598682404,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.439245700836182,,
110000,1.0,-12.750361442565918,708.4285430908203,0.5402846485376358,0.40922705829143524,0.1215820349752903,-0.26833243668079376,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.750361442565918,,
115000,1.0,-12.66584062576294,703.0680847167969,0.5450802892446518,0.4146652817726135,0.1246861107647419,-0.2651359587907791,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.66584062576294,,
120000,1.0,-12.276177787780762,692.0066528320312,0.5467237949371337,0.4341927349567413,0.13094308525323867,-0.2660782039165497,0.0,can_fixalpha_1_s2,can,fixalpha_1,2,12.276177787780762,,
0,1.0,-17.789451122283936,257.8370704650879,0.5231811255216599,0.16736392863094804,0.1015625037252903,-0.15791754052042958,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,17.789451122283936,,
5000,1.0,-14.367686033248901,508.73695373535156,0.5356973856687546,0.3397771120071411,0.1155133992433548,-0.22960650920867917,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,14.367686033248901,,
10000,1.0,-12.064100980758667,647.0949096679688,0.5527115017175674,0.4398486241698265,0.1362653523683548,-0.253368504345417,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.064100980758667,,
15000,1.0,-9.737484455108643,725.5906524658203,0.5684358924627304,0.5153736770153046,0.1575055904686451,-0.2671395093202591,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,9.737484455108643,,
20000,1.0,-8.654227018356323,804.4631042480469,0.5737134218215942,0.5495302230119705,0.1669224388897419,-0.28114479035139084,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,8.654227018356323,,
25000,1.0,-9.816478252410889,875.6715393066406,0.5623272210359573,0.5203160792589188,0.1534947007894516,-0.28617919236421585,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,9.816478252410889,,
30000,1.0,-9.520458221435547,903.8432373046875,0.5640654921531677,0.5241809666156769,0.15541295409202577,-0.2934698283672333,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,9.520458221435547,,
35000,1.0,-10.114710330963135,915.4524230957031,0.56211157143116,0.5020988062024117,0.1465890109539032,-0.2927057519555092,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,10.114710330963135,,
40000,1.0,-10.112854719161987,878.2107238769531,0.5597016960382462,0.5036388412117958,0.1474260687828064,-0.2878580838441849,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,10.112854719161987,,
45000,1.0,-11.244791746139526,869.04248046875,0.5595052093267441,0.4798353463411331,0.1471819281578064,-0.26778410375118256,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,11.244791746139526,,
50000,1.0,-11.08559775352478,845.7097473144531,0.5557477176189423,0.4747268781065941,0.1407645158469677,-0.27016617357730865,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,11.08559775352478,,
55000,1.0,-12.046591758728027,842.2105255126953,0.5489292144775391,0.44117264449596405,0.1343819797039032,-0.26380960643291473,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.046591758728027,,
60000,1.0,-12.109962844848633,834.0510131835938,0.5487060427665711,0.4419666945934296,0.1329241156578064,-0.26742511391639706,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.109962844848633,,
65000,1.0,-12.166978359222412,843.9937744140625,0.5481135100126266,0.4336441159248352,0.1342773474752903,-0.2597376070916652,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.166978359222412,,
70000,1.0,-12.179344177246094,851.8799285888672,0.54861980676651,0.42949913442134857,0.1290108896791935,-0.25186277180910105,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.179344177246094,,
75000,1.0,-11.637424230575562,832.5972747802734,0.5522495657205582,0.45126739144325256,0.1399972178041935,-0.2608951181173324,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,11.637424230575562,,
80000,1.0,-12.290313005447388,824.9445495605469,0.5490148663520813,0.43402400612831116,0.1320800818502903,-0.2595769613981247,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.290313005447388,,
85000,1.0,-12.355572938919067,804.0428619384766,0.548211857676506,0.4286288693547249,0.1316615603864193,-0.2609322220087051,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.355572938919067,,
90000,1.0,-12.714506149291992,793.08994140625,0.5450213789939881,0.4233607590198517,0.12940848767757415,-0.25531354844570153,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.714506149291992,,
95000,1.0,-12.371996879577637,773.1683349609375,0.5465591996908188,0.43250031769275665,0.1300572045147419,-0.25828588008880615,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.371996879577637,,
100000,1.0,-12.51438856124878,753.0482177734375,0.5495338439941406,0.4291236326098442,0.1324288547039032,-0.2546396255493164,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.51438856124878,,
105000,1.0,-12.796546697616577,759.0662384033203,0.5474100559949875,0.40945764631032944,0.1278599388897419,-0.25694260001182556,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.796546697616577,,
110000,1.0,-12.75950574874878,767.0114135742188,0.5446283519268036,0.41126445680856705,0.1264299750328064,-0.2528776936233043,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,12.75950574874878,,
115000,1.0,-13.453552722930908,762.5620269775391,0.5397118479013443,0.391263872385025,0.12071010284125805,-0.25138314440846443,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,13.453552722930908,,
120000,1.0,-13.296281623840333,752.4323486328125,0.5422278642654419,0.3888844728469848,0.122433041036129,-0.25337837338447566,0.0,can_fixalpha_1_s3,can,fixalpha_1,3,13.296281623840333,,
0,0.0099999997764825,36.53375577926636,-52.00187397003174,0.7601863145828247,1.472101479768753,0.4831543266773224,-0.6830413937568665,0.0,can_fixalpha_s1,can,fixalpha,1,-36.53375577926636,,
5000,0.0099999997764825,51.54941463470459,-57.211015701293945,0.7791289985179901,1.7030068933963776,0.5208914950489998,-0.9450912326574326,0.0,can_fixalpha_s1,can,fixalpha,1,-51.54941463470459,,
10000,0.0099999997764825,47.32694435119629,-52.71645641326904,0.7660270631313324,1.647301971912384,0.501813642680645,-0.8533008992671967,0.0,can_fixalpha_s1,can,fixalpha,1,-47.32694435119629,,
15000,0.0099999997764825,43.62531757354736,-52.34310054779053,0.7592400312423706,1.5945832133293152,0.4916294887661934,-0.8176981657743454,0.0,can_fixalpha_s1,can,fixalpha,1,-43.62531757354736,,
20000,0.0099999997764825,39.99610614776611,-52.02616310119629,0.7502291649580002,1.5280759632587433,0.4718192145228386,-0.7822135090827942,0.0,can_fixalpha_s1,can,fixalpha,1,-39.99610614776611,,
25000,0.0099999997764825,39.653642654418945,-49.62479496002197,0.7526565492153168,1.5403368175029755,0.4750976786017418,-0.7549019157886505,0.0,can_fixalpha_s1,can,fixalpha,1,-39.653642654418945,,
30000,0.0099999997764825,36.34370574951172,-49.831259155273436,0.7470917224884033,1.4818974733352661,0.46484377384185793,-0.7416250467300415,0.0,can_fixalpha_s1,can,fixalpha,1,-36.34370574951172,,
35000,0.0099999997764825,38.018646240234375,-48.673919677734375,0.7491530925035477,1.5096811354160309,0.4730050414800644,-0.7498444020748138,0.0,can_fixalpha_s1,can,fixalpha,1,-38.018646240234375,,
40000,0.0099999997764825,36.00486087799072,-50.34014129638672,0.7462713569402695,1.4827945828437805,0.4638323336839676,-0.7158721834421158,0.0,can_fixalpha_s1,can,fixalpha,1,-36.00486087799072,,
45000,0.0099999997764825,36.575687408447266,-52.26065731048584,0.7506796568632126,1.5045176148414612,0.472760908305645,-0.6988174617290497,0.0,can_fixalpha_s1,can,fixalpha,1,-36.575687408447266,,
50000,0.0099999997764825,35.69307518005371,-51.58071327209473,0.7475605607032776,1.4862606525421143,0.4658203423023224,-0.7133017927408218,0.0,can_fixalpha_s1,can,fixalpha,1,-35.69307518005371,,
55000,0.0099999997764825,36.52489471435547,-49.84647083282471,0.7494677752256393,1.4867717921733856,0.471784345805645,-0.731549546122551,0.0,can_fixalpha_s1,can,fixalpha,1,-36.52489471435547,,
60000,0.0099999997764825,34.502690124511716,-49.31199722290039,0.7476505637168884,1.4625460624694824,0.4617745757102966,-0.7151756286621094,0.0,can_fixalpha_s1,can,fixalpha,1,-34.502690124511716,,
65000,0.0099999997764825,34.61872100830078,-51.70922660827637,0.7455441653728485,1.4583559334278107,0.4631347879767418,-0.7152749449014664,0.0,can_fixalpha_s1,can,fixalpha,1,-34.61872100830078,,
70000,0.0099999997764825,35.09578323364258,-52.5701265335083,0.7476023584604263,1.4655158519744873,0.4636230617761612,-0.7153737396001816,0.0,can_fixalpha_s1,can,fixalpha,1,-35.09578323364258,,
75000,0.0099999997764825,34.83131408691406,-54.01315307617188,0.7466722726821899,1.459264636039734,0.4667969048023224,-0.7283573746681213,0.0,can_fixalpha_s1,can,fixalpha,1,-34.83131408691406,,
0,0.0099999997764825,47.33019542694092,-51.174067974090576,0.7940357774496078,1.71657595038414,0.5546177849173546,-0.6814210563898087,0.0,can_fixalpha_s2,can,fixalpha,2,-47.33019542694092,,
5000,0.0099999997764825,57.967580795288086,-62.456722259521484,0.7808957695960999,1.7965000867843628,0.5408761352300644,-0.9696052670478821,0.0,can_fixalpha_s2,can,fixalpha,2,-57.967580795288086,,
10000,0.0099999997764825,50.3923454284668,-52.81329822540283,0.773698017001152,1.6966693699359894,0.5206822380423546,-0.8767043948173523,0.0,can_fixalpha_s2,can,fixalpha,2,-50.3923454284668,,
15000,0.0099999997764825,44.46401500701904,-50.22049522399902,0.7560265213251114,1.5839587152004242,0.4842355102300644,-0.8636189550161362,0.0,can_fixalpha_s2,can,fixalpha,2,-44.46401500701904,,
20000,0.0099999997764825,41.4612922668457,-51.423147201538086,0.7473566830158234,1.5321158170700073,0.4693080633878708,-0.839093953371048,0.0,can_fixalpha_s2,can,fixalpha,2,-41.4612922668457,,
25000,0.0099999997764825,41.29717445373535,-50.40163612365723,0.7543756812810898,1.5560241639614105,0.4796317219734192,-0.79243004322052,0.0,can_fixalpha_s2,can,fixalpha,2,-41.29717445373535,,
30000,0.0099999997764825,37.09166641235352,-48.66905517578125,0.746527624130249,1.4736977100372315,0.4617466747760773,-0.7796989560127259,0.0,can_fixalpha_s2,can,fixalpha,2,-37.09166641235352,,
35000,0.0099999997764825,36.37195014953613,-50.733168601989746,0.7426882237195969,1.4594507813453674,0.4566127508878708,-0.7846984267234802,0.0,can_fixalpha_s2,can,fixalpha,2,-36.37195014953613,,
40000,0.0099999997764825,37.617910385131836,-51.19947624206543,0.7501367479562759,1.5039020776748657,0.4686105102300644,-0.7534910142421722,0.0,can_fixalpha_s2,can,fixalpha,2,-37.617910385131836,,
45000,0.0099999997764825,38.93117141723633,-51.2845802307129,0.755566194653511,1.5332625210285187,0.480329267680645,-0.7416366189718246,0.0,can_fixalpha_s2,can,fixalpha,2,-38.93117141723633,,
50000,0.0099999997764825,39.22078895568848,-48.37502193450928,0.7568015307188034,1.5367014110088348,0.4825962856411934,-0.7419903874397278,0.0,can_fixalpha_s2,can,fixalpha,2,-39.22078895568848,,
55000,0.0099999997764825,39.75298023223877,-44.2138147354126,0.756106048822403,1.543026328086853,0.4803641363978386,-0.7658213675022125,0.0,can_fixalpha_s2,can,fixalpha,2,-39.75298023223877,,
60000,0.0099999997764825,40.8293212890625,-39.12180099487305,0.7580492496490479,1.555604338645935,0.4847098410129547,-0.7801428079605103,0.0,can_fixalpha_s2,can,fixalpha,2,-40.8293212890625,,
65000,0.0099999997764825,39.93785381317139,-36.312228202819824,0.7550390809774399,1.537831336259842,0.4808175414800644,-0.7763771414756775,0.0,can_fixalpha_s2,can,fixalpha,2,-39.93785381317139,,
70000,0.0099999997764825,41.18410301208496,-39.390695571899414,0.7606959939002991,1.573381632566452,0.4927106872200966,-0.7597080618143082,0.0,can_fixalpha_s2,can,fixalpha,2,-41.18410301208496,,
75000,0.0099999997764825,38.777689933776855,-41.95807075500488,0.7543498873710632,1.51333948969841,0.4748186618089676,-0.7852701097726822,0.0,can_fixalpha_s2,can,fixalpha,2,-38.777689933776855,,
80000,0.0099999997764825,38.844401359558105,-44.07276248931885,0.7549044787883759,1.518570452928543,0.4772949367761612,-0.7701186090707779,0.0,can_fixalpha_s2,can,fixalpha,2,-38.844401359558105,,
85000,0.0099999997764825,39.695159912109375,-47.35003662109375,0.7565376907587051,1.5298835635185242,0.482212632894516,-0.7728857845067978,0.0,can_fixalpha_s2,can,fixalpha,2,-39.695159912109375,,
90000,0.0099999997764825,39.21985931396485,-49.752314758300784,0.7534667253494263,1.5109990119934082,0.4770368456840515,-0.7996795892715454,0.0,can_fixalpha_s2,can,fixalpha,2,-39.21985931396485,,
95000,0.0099999997764825,39.776204109191895,-50.256465911865234,0.7561278343200684,1.5397256314754486,0.483189195394516,-0.776948943734169,0.0,can_fixalpha_s2,can,fixalpha,2,-39.776204109191895,,
100000,0.0099999997764825,41.077223777770996,-48.4758186340332,0.76054747402668,1.5598027110099792,0.4857352301478386,-0.7930703610181808,0.0,can_fixalpha_s2,can,fixalpha,2,-41.077223777770996,,
105000,0.0099999997764825,39.00660514831543,-45.73811912536621,0.7512485682964325,1.5058956146240234,0.4696917086839676,-0.7965977042913437,0.0,can_fixalpha_s2,can,fixalpha,2,-39.00660514831543,,
110000,0.0099999997764825,39.335089683532715,-43.4341344833374,0.7537423074245453,1.5259182155132294,0.4789341688156128,-0.7705914229154587,0.0,can_fixalpha_s2,can,fixalpha,2,-39.335089683532715,,
115000,0.0099999997764825,37.22859859466553,-48.24443340301514,0.7503150850534439,1.4901714324951172,0.4703194946050644,-0.7668754011392593,0.0,can_fixalpha_s2,can,fixalpha,2,-37.22859859466553,,
120000,0.0099999997764825,36.28758087158203,-49.25117568969726,0.7474173784255982,1.4673500299453734,0.46342078447341917,-0.7712478518486023,0.0,can_fixalpha_s2,can,fixalpha,2,-36.28758087158203,,
0,0.0099999997764825,51.347394943237305,-51.51120710372925,0.8135820180177689,1.7159853279590607,0.5827985852956772,-0.7698791325092316,0.0,can_fixalpha_s3,can,fixalpha,3,-51.347394943237305,,
5000,0.0099999997764825,54.06301021575928,-65.30012512207031,0.781456932425499,1.7549781203269958,0.5339006930589676,-0.9084042310714722,0.0,can_fixalpha_s3,can,fixalpha,3,-54.06301021575928,,
10000,0.0099999997764825,50.93685817718506,-55.22694683074951,0.771413654088974,1.706942468881607,0.5156250223517418,-0.8836320787668228,0.0,can_fixalpha_s3,can,fixalpha,3,-50.93685817718506,,
15000,0.0099999997764825,47.413994789123535,-47.607237815856934,0.767647385597229,1.6549109816551208,0.5067662075161934,-0.8392351120710373,0.0,can_fixalpha_s3,can,fixalpha,3,-47.413994789123535,,
20000,0.0099999997764825,44.628679275512695,-46.92192077636719,0.7603202015161514,1.609157234430313,0.4923270419239998,-0.8185707628726959,0.0,can_fixalpha_s3,can,fixalpha,3,-44.628679275512695,,
25000,0.0099999997764825,48.401862144470215,-38.171560287475586,0.7727578431367874,1.690761536359787,0.5160784348845482,-0.8105823397636414,0.0,can_fixalpha_s3,can,fixalpha,3,-48.401862144470215,,
30000,0.0099999997764825,43.44722900390625,-32.91054000854492,0.7660927653312684,1.6146621704101562,0.5016462206840515,-0.7759125709533692,0.0,can_fixalpha_s3,can,fixalpha,3,-43.44722900390625,,
35000,0.0099999997764825,41.434743881225586,-35.215702056884766,0.7623937577009201,1.5822922885417938,0.4943499192595482,-0.761987030506134,0.0,can_fixalpha_s3,can,fixalpha,3,-41.434743881225586,,
40000,0.0099999997764825,44.733853340148926,-35.801984786987305,0.7705843150615692,1.6418344378471375,0.5086495727300644,-0.7486299276351929,0.0,can_fixalpha_s3,can,fixalpha,3,-44.733853340148926,,
45000,0.0099999997764825,43.65395259857178,-34.05155038833618,0.7709375023841858,1.6292363703250885,0.510916605591774,-0.7659363746643066,0.0,can_fixalpha_s3,can,fixalpha,3,-43.65395259857178,,
50000,0.0099999997764825,39.694214820861816,-38.18985176086426,0.7554146498441696,1.5392670333385468,0.480503648519516,-0.752673014998436,0.0,can_fixalpha_s3,can,fixalpha,3,-39.694214820861816,,
55000,0.0099999997764825,41.04537296295166,-39.904354095458984,0.7644723504781723,1.5854224860668182,0.4974539875984192,-0.7354038804769516,0.0,can_fixalpha_s3,can,fixalpha,3,-41.04537296295166,,
60000,0.0099999997764825,40.89132232666016,-34.81158676147461,0.7639909267425538,1.5742358207702636,0.4982143044471741,-0.7493502616882324,0.0,can_fixalpha_s3,can,fixalpha,3,-40.89132232666016,,
65000,0.0099999997764825,37.837181091308594,-38.85056495666504,0.7540440261363983,1.5230948626995087,0.4804687723517418,-0.7322743684053421,0.0,can_fixalpha_s3,can,fixalpha,3,-37.837181091308594,,
70000,0.0099999997764825,39.31547546386719,-38.58624458312988,0.7599835246801376,1.543160229921341,0.4861886352300644,-0.7361212372779846,0.0,can_fixalpha_s3,can,fixalpha,3,-39.31547546386719,,
75000,0.0099999997764825,40.19717979431152,-41.39863109588623,0.7644612491130829,1.568145215511322,0.4985351786017418,-0.7326714843511581,0.0,can_fixalpha_s3,can,fixalpha,3,-40.19717979431152,,
80000,0.0099999997764825,36.55972671508789,-43.4276762008667,0.7534556537866592,1.501448005437851,0.4753767028450966,-0.7230016589164734,0.0,can_fixalpha_s3,can,fixalpha,3,-36.55972671508789,,
85000,0.0099999997764825,35.946391105651855,-44.98946952819824,0.7535113394260406,1.49240443110466,0.4752371907234192,-0.7114279419183731,0.0,can_fixalpha_s3,can,fixalpha,3,-35.946391105651855,,
90000,0.0099999997764825,35.290184783935544,-46.46756286621094,0.7521136403083801,1.4791647672653199,0.470200914144516,-0.7102259635925293,0.0,can_fixalpha_s3,can,fixalpha,3,-35.290184783935544,,
95000,0.0099999997764825,35.479567527770996,-46.78674602508545,0.7516724318265915,1.4769187271595001,0.4671107903122902,-0.7266829311847687,0.0,can_fixalpha_s3,can,fixalpha,3,-35.479567527770996,,
100000,0.0099999997764825,36.23458385467529,-47.10590839385986,0.7519776821136475,1.4931861460208893,0.4701799973845482,-0.7245880365371704,0.0,can_fixalpha_s3,can,fixalpha,3,-36.23458385467529,,
105000,0.0099999997764825,36.88988399505615,-48.189374923706055,0.7562485188245773,1.5041452050209045,0.4811663180589676,-0.7338648736476898,0.0,can_fixalpha_s3,can,fixalpha,3,-36.88988399505615,,
110000,0.0099999997764825,36.335394859313965,-49.622306823730476,0.7559587359428406,1.4967806339263916,0.4813755825161934,-0.7123769819736481,0.0,can_fixalpha_s3,can,fixalpha,3,-36.335394859313965,,
115000,0.0099999997764825,37.30319690704346,-53.20358467102051,0.7589468210935593,1.5116670727729797,0.4840611293911934,-0.720873549580574,0.0,can_fixalpha_s3,can,fixalpha,3,-37.30319690704346,,
120000,0.0099999997764825,36.90971298217774,-51.4270881652832,0.7554993271827698,1.5029601812362672,0.480747789144516,-0.741631829738617,0.0,can_fixalpha_s3,can,fixalpha,3,-36.90971298217774,,
0,0.3771670307964086,-14.985428094863892,-53.565266609191895,0.5417359322309494,0.2871917737647891,0.12245396710932255,-0.1873191520571708,0.0,can_hardq_s1,can,hardq,1,14.985428094863892,1.07319060236828,1.2944144755601883
5000,0.10058501968160267,-2.0508646592497826,-60.09772872924805,0.6000238955020905,0.7233617752790451,0.203752800822258,-0.4032398536801338,0.0,can_hardq_s1,can,hardq,1,2.0508646592497826,0.40803506538635764,1.7131746411323547
10000,0.07187294093891974,1.6959625035524368,-56.31010723114014,0.6211045533418655,0.8245862573385239,0.2329799272119999,-0.42360982298851013,0.0,can_hardq_s1,can,hardq,1,-1.6959625035524368,0.4081860895142677,1.3709667325019836
15000,0.06363327326253054,0.631991658359766,-50.78297519683838,0.6246283501386642,0.811262309551239,0.2373046949505806,-0.38754384219646454,0.0,can_hardq_s1,can,hardq,1,-0.631991658359766,0.42293950841891453,1.1173746883869171
20000,0.05714166187681252,-0.5857661664485931,-50.0644416809082,0.6127782911062241,0.776035338640213,0.2182268537580967,-0.4118407741189003,0.0,can_hardq_s1,can,hardq,1,0.5857661664485931,0.4575234350769648,0.9234631955623627
25000,0.05652377344667905,0.7035201620310545,-46.40792179107666,0.628410279750824,0.8140720874071121,0.2382463812828064,-0.3928845599293709,0.0,can_hardq_s1,can,hardq,1,-0.7035201620310545,0.4852223001518423,0.8692834973335266
30000,0.05594251930713649,0.01694806814193727,-45.374246978759764,0.6206434488296508,0.7987753629684449,0.23278460800647735,-0.3938491761684418,0.0,can_hardq_s1,can,hardq,1,-0.01694806814193727,0.4812142908071871,0.8601574540138245
35000,0.05483217965811488,0.1110174395143986,-43.53976058959961,0.6217633336782455,0.8003071248531342,0.2375139594078064,-0.3840111345052719,0.0,can_hardq_s1,can,hardq,1,-0.1110174395143986,0.48817698740023036,0.8230679929256439
40000,0.052187737543135854,0.11694063246250153,-44.86074733734131,0.620270773768425,0.8088865280151367,0.2381068766117096,-0.3927013501524925,0.0,can_hardq_s1,can,hardq,1,-0.11694063246250153,0.5085719719457185,0.7662783563137054
45000,0.050653910310938924,0.5779796987771988,-47.24028301239014,0.6264812350273132,0.8097503930330276,0.237444207072258,-0.38471655547618866,0.0,can_hardq_s1,can,hardq,1,-0.5779796987771988,0.4846971891494793,0.7713093608617783
50000,0.0519675974734127,-0.025770924985408783,-48.02613830566406,0.6265457272529602,0.8082556575536728,0.2383858934044838,-0.3781480938196182,0.0,can_hardq_s1,can,hardq,1,0.025770924985408783,0.4991340187617663,0.7686322927474976
55000,0.05424400032497938,1.283930204808712,-44.62833118438721,0.6288113445043564,0.8350101411342621,0.2443847768008709,-0.38930247724056244,0.0,can_hardq_s1,can,hardq,1,-1.283930204808712,0.49453728083688053,0.8314716666936874
60000,0.05744962085038419,0.3146756425499916,-41.12503509521484,0.6262553811073304,0.8124851822853089,0.23610492348670958,-0.38136530518531797,0.0,can_hardq_s1,can,hardq,1,-0.3146756425499916,0.5083292979795674,0.8413279175758361
65000,0.060032222326844874,0.09604158997535706,-37.27236557006836,0.6229816526174545,0.8076590001583099,0.2377581000328064,-0.38618385791778564,0.0,can_hardq_s1,can,hardq,1,-0.09604158997535706,0.49243974898986526,0.9087740629911423
70000,0.06160529544577,-0.11334870755672458,-35.15928649902344,0.6232971847057343,0.7997712343931198,0.2339564859867096,-0.3871334940195083,0.0,can_hardq_s1,can,hardq,1,0.11334870755672458,0.5038636208135563,0.9119794070720673
75000,0.0613601507619023,-1.3474785089492798,-35.494930267333984,0.6171876788139343,0.7777346968650818,0.2307477742433548,-0.3673712909221649,0.0,can_hardq_s1,can,hardq,1,1.3474785089492798,0.4858125860135821,0.9083508849143982
0,0.37565127294510603,-16.279664278030396,-57.320716857910156,0.5286844223737717,0.23348682187497613,0.10641043819487095,-0.18766861781477928,0.0,can_hardq_s2,can,hardq,2,16.279664278030396,0.8918537773297591,1.2537701427936554
5000,0.10368832498788833,-1.6134378910064697,-76.85307121276855,0.6128441393375397,0.750548854470253,0.2228655219078064,-0.359445534646511,0.0,can_hardq_s2,can,hardq,2,1.6134378910064697,0.3666109701871841,1.9574659764766693
10000,0.07579704215750095,0.8178545534610748,-62.64147472381592,0.6193827092647552,0.8027033507823944,0.2330147959291935,-0.4080570489168167,0.0,can_hardq_s2,can,hardq,2,-0.8178545534610748,0.40143248903992,1.411257654428482
